Date,Pays,Filiäre,Valeur (Mt),;
"2022-09,""Autriche"",""Eolien en mer"",,";
"2022-10,""Autriche"",""Eolien en mer"",,";
"2022-11,""Autriche"",""Eolien en mer"",,";
"2022-12,""Autriche"",""Eolien en mer"",,";
"2023-01,""Autriche"",""Eolien en mer"",,";
"2023-02,""Autriche"",""Eolien en mer"",,";
"2023-03,""Autriche"",""Eolien en mer"",,";
"2023-04,""Autriche"",""Eolien en mer"",,";
"2023-05,""Autriche"",""Eolien en mer"",,";
"2023-06,""Autriche"",""Eolien en mer"",,";
"2023-07,""Autriche"",""Eolien en mer"",,";
"2023-08,""Autriche"",""Eolien en mer"",,";
"2023-09,""Autriche"",""Eolien en mer"",,";
"2023-10,""Autriche"",""Eolien en mer"",,";
"2023-11,""Autriche"",""Eolien en mer"",,";
"2023-12,""Autriche"",""Eolien en mer"",,";
"2024-01,""Autriche"",""Eolien en mer"",,";
"2024-02,""Autriche"",""Eolien en mer"",,";
"2024-03,""Autriche"",""Eolien en mer"",,";
"2024-04,""Autriche"",""Eolien en mer"",,";
"2024-05,""Autriche"",""Eolien en mer"",,";
"2024-06,""Autriche"",""Eolien en mer"",,";
"2024-07,""Autriche"",""Eolien en mer"",,";
"2024-08,""Autriche"",""Eolien en mer"",,";
"2024-09,""Autriche"",""Eolien en mer"",,";
"2024-10,""Autriche"",""Eolien en mer"",,";
"2024-11,""Autriche"",""Eolien en mer"",,";
"2024-12,""Autriche"",""Eolien en mer"",,";
"2025-01,""Autriche"",""Eolien en mer"",,";
"2025-02,""Autriche"",""Eolien en mer"",,";
"2025-03,""Autriche"",""Eolien en mer"",,";
"2025-04,""Autriche"",""Eolien en mer"",,";
"2025-05,""Autriche"",""Eolien en mer"",,";
"2025-06,""Autriche"",""Eolien en mer"",,";
"2025-07,""Autriche"",""Eolien en mer"",,";
"2025-08,""Autriche"",""Eolien en mer"",,";
"2025-09,""Autriche"",""Eolien en mer"",,";
"2025-10,""Autriche"",""Eolien en mer"",,";
"2025-11,""Autriche"",""Eolien en mer"",,";
"2016-01,""Autriche"",""Solaire"",,";
"2016-02,""Autriche"",""Solaire"",,";
"2016-03,""Autriche"",""Solaire"",,";
"2016-04,""Autriche"",""Solaire"",,";
"2016-05,""Autriche"",""Solaire"",,";
"2016-06,""Autriche"",""Solaire"",,";
"2016-07,""Autriche"",""Solaire"",,";
"2016-08,""Autriche"",""Solaire"",,";
"2016-09,""Autriche"",""Solaire"",,";
"2016-10,""Autriche"",""Solaire"",,";
"2016-11,""Autriche"",""Solaire"",,";
"2016-12,""Autriche"",""Solaire"",,";
"2017-01,""Autriche"",""Solaire"",,";
"2017-02,""Autriche"",""Solaire"",,";
"2017-03,""Autriche"",""Solaire"",,";
"2017-04,""Autriche"",""Solaire"",,";
"2017-05,""Autriche"",""Solaire"",,";
"2017-06,""Autriche"",""Solaire"",,";
"2017-07,""Autriche"",""Solaire"",,";
"2017-08,""Autriche"",""Solaire"",,";
"2017-09,""Autriche"",""Solaire"",,";
"2017-10,""Autriche"",""Solaire"",,";
"2017-11,""Autriche"",""Solaire"",,";
"2017-12,""Autriche"",""Solaire"",,";
"2018-01,""Autriche"",""Solaire"",,";
"2018-02,""Autriche"",""Solaire"",,";
"2018-03,""Autriche"",""Solaire"",,";
"2018-04,""Autriche"",""Solaire"",,";
"2018-05,""Autriche"",""Solaire"",,";
"2018-06,""Autriche"",""Solaire"",,";
"2018-07,""Autriche"",""Solaire"",,";
"2018-08,""Autriche"",""Solaire"",,";
"2018-09,""Autriche"",""Solaire"",,";
"2018-10,""Autriche"",""Solaire"",,";
"2018-11,""Autriche"",""Solaire"",,";
"2018-12,""Autriche"",""Solaire"",,";
"2019-01,""Autriche"",""Solaire"",,";
"2019-02,""Autriche"",""Solaire"",,";
"2019-03,""Autriche"",""Solaire"",,";
"2019-04,""Autriche"",""Solaire"",,";
"2019-05,""Autriche"",""Solaire"",,";
"2019-06,""Autriche"",""Solaire"",,";
"2019-07,""Autriche"",""Solaire"",,";
"2019-08,""Autriche"",""Solaire"",,";
"2019-09,""Autriche"",""Solaire"",,";
"2019-10,""Autriche"",""Solaire"",,";
"2019-11,""Autriche"",""Solaire"",,";
"2019-12,""Autriche"",""Solaire"",,";
"2020-01,""Autriche"",""Solaire"",,";
"2020-02,""Autriche"",""Solaire"",,";
"2020-03,""Autriche"",""Solaire"",,";
"2020-04,""Autriche"",""Solaire"",,";
"2020-05,""Autriche"",""Solaire"",,";
"2020-06,""Autriche"",""Solaire"",,";
"2020-07,""Autriche"",""Solaire"",,";
"2020-08,""Autriche"",""Solaire"",,";
"2020-09,""Autriche"",""Solaire"",,";
"2020-10,""Autriche"",""Solaire"",,";
"2020-11,""Autriche"",""Solaire"",,";
"2020-12,""Autriche"",""Solaire"",,";
"2021-01,""Autriche"",""Solaire"",,";
"2021-02,""Autriche"",""Solaire"",,";
"2021-03,""Autriche"",""Solaire"",,";
"2021-04,""Autriche"",""Solaire"",,";
"2021-05,""Autriche"",""Solaire"",,";
"2021-06,""Autriche"",""Solaire"",,";
"2021-07,""Autriche"",""Solaire"",,";
"2021-08,""Autriche"",""Solaire"",,";
"2021-09,""Autriche"",""Solaire"",,";
"2021-10,""Autriche"",""Solaire"",,";
"2021-11,""Autriche"",""Solaire"",,";
"2021-12,""Autriche"",""Solaire"",,";
"2022-01,""Autriche"",""Solaire"",,";
"2022-02,""Autriche"",""Solaire"",,";
"2022-03,""Autriche"",""Solaire"",,";
"2022-04,""Autriche"",""Solaire"",,";
"2022-05,""Autriche"",""Solaire"",,";
"2022-06,""Autriche"",""Solaire"",,";
"2022-07,""Autriche"",""Solaire"",,";
"2022-08,""Autriche"",""Solaire"",,";
"2022-09,""Autriche"",""Solaire"",,";
"2022-10,""Autriche"",""Solaire"",,";
"2022-11,""Autriche"",""Solaire"",,";
"2022-12,""Autriche"",""Solaire"",,";
"2023-01,""Autriche"",""Solaire"",,";
"2023-02,""Autriche"",""Solaire"",,";
"2023-03,""Autriche"",""Solaire"",,";
"2023-04,""Autriche"",""Solaire"",,";
"2023-05,""Autriche"",""Solaire"",,";
"2023-06,""Autriche"",""Solaire"",,";
"2023-07,""Autriche"",""Solaire"",,";
"2023-08,""Autriche"",""Solaire"",,";
"2023-09,""Autriche"",""Solaire"",,";
"2023-10,""Autriche"",""Solaire"",,";
"2023-11,""Autriche"",""Solaire"",,";
"2023-12,""Autriche"",""Solaire"",,";
"2024-01,""Autriche"",""Solaire"",,";
"2024-02,""Autriche"",""Solaire"",,";
"2024-03,""Autriche"",""Solaire"",,";
"2024-04,""Autriche"",""Solaire"",,";
"2024-05,""Autriche"",""Solaire"",,";
"2024-06,""Autriche"",""Solaire"",,";
"2024-07,""Autriche"",""Solaire"",,";
"2024-08,""Autriche"",""Solaire"",,";
"2024-09,""Autriche"",""Solaire"",,";
"2024-10,""Autriche"",""Solaire"",,";
"2024-11,""Autriche"",""Solaire"",,";
"2024-12,""Autriche"",""Solaire"",,";
"2025-01,""Autriche"",""Solaire"",,";
"2025-02,""Autriche"",""Solaire"",,";
"2025-03,""Autriche"",""Solaire"",,";
"2025-04,""Autriche"",""Solaire"",,";
"2025-05,""Autriche"",""Solaire"",,";
"2025-06,""Autriche"",""Solaire"",,";
"2025-07,""Autriche"",""Solaire"",,";
"2025-08,""Autriche"",""Solaire"",,";
"2025-09,""Autriche"",""Solaire"",,";
"2025-10,""Autriche"",""Solaire"",,";
"2025-11,""Autriche"",""Solaire"",,";
"2016-01,""Autriche"",""Hydraulique"",,";
"2016-02,""Autriche"",""Hydraulique"",,";
"2016-03,""Autriche"",""Hydraulique"",,";
"2016-04,""Autriche"",""Hydraulique"",,";
"2016-05,""Autriche"",""Hydraulique"",,";
"2016-06,""Autriche"",""Hydraulique"",,";
"2016-07,""Autriche"",""Hydraulique"",,";
"2016-08,""Autriche"",""Hydraulique"",,";
"2016-09,""Autriche"",""Hydraulique"",,";
"2016-10,""Autriche"",""Hydraulique"",,";
"2016-11,""Autriche"",""Hydraulique"",,";
"2016-12,""Autriche"",""Hydraulique"",,";
"2017-01,""Autriche"",""Hydraulique"",,";
"2017-02,""Autriche"",""Hydraulique"",,";
"2017-03,""Autriche"",""Hydraulique"",,";
"2017-04,""Autriche"",""Hydraulique"",,";
"2017-05,""Autriche"",""Hydraulique"",,";
"2017-06,""Autriche"",""Hydraulique"",,";
"2017-07,""Autriche"",""Hydraulique"",,";
"2017-08,""Autriche"",""Hydraulique"",,";
"2017-09,""Autriche"",""Hydraulique"",,";
"2017-10,""Autriche"",""Hydraulique"",,";
"2017-11,""Autriche"",""Hydraulique"",,";
"2017-12,""Autriche"",""Hydraulique"",,";
"2018-01,""Autriche"",""Hydraulique"",,";
"2018-02,""Autriche"",""Hydraulique"",,";
"2018-03,""Autriche"",""Hydraulique"",,";
"2018-04,""Autriche"",""Hydraulique"",,";
"2018-05,""Autriche"",""Hydraulique"",,";
"2018-06,""Autriche"",""Hydraulique"",,";
"2018-07,""Autriche"",""Hydraulique"",,";
"2018-08,""Autriche"",""Hydraulique"",,";
"2018-09,""Autriche"",""Hydraulique"",,";
"2018-10,""Autriche"",""Hydraulique"",,";
"2018-11,""Autriche"",""Hydraulique"",,";
"2018-12,""Autriche"",""Hydraulique"",,";
"2019-01,""Autriche"",""Hydraulique"",,";
"2019-02,""Autriche"",""Hydraulique"",,";
"2019-03,""Autriche"",""Hydraulique"",,";
"2019-04,""Autriche"",""Hydraulique"",,";
"2019-05,""Autriche"",""Hydraulique"",,";
"2019-06,""Autriche"",""Hydraulique"",,";
"2019-07,""Autriche"",""Hydraulique"",,";
"2019-08,""Autriche"",""Hydraulique"",,";
"2019-09,""Autriche"",""Hydraulique"",,";
"2019-10,""Autriche"",""Hydraulique"",,";
"2019-11,""Autriche"",""Hydraulique"",,";
"2019-12,""Autriche"",""Hydraulique"",,";
"2020-01,""Autriche"",""Hydraulique"",,";
"2020-02,""Autriche"",""Hydraulique"",,";
"2020-03,""Autriche"",""Hydraulique"",,";
"2020-04,""Autriche"",""Hydraulique"",,";
"2020-05,""Autriche"",""Hydraulique"",,";
"2020-06,""Autriche"",""Hydraulique"",,";
"2020-07,""Autriche"",""Hydraulique"",,";
"2020-08,""Autriche"",""Hydraulique"",,";
"2020-09,""Autriche"",""Hydraulique"",,";
"2020-10,""Autriche"",""Hydraulique"",,";
"2020-11,""Autriche"",""Hydraulique"",,";
"2020-12,""Autriche"",""Hydraulique"",,";
"2021-01,""Autriche"",""Hydraulique"",,";
"2021-02,""Autriche"",""Hydraulique"",,";
"2021-03,""Autriche"",""Hydraulique"",,";
"2021-04,""Autriche"",""Hydraulique"",,";
"2021-05,""Autriche"",""Hydraulique"",,";
"2021-06,""Autriche"",""Hydraulique"",,";
"2021-07,""Autriche"",""Hydraulique"",,";
"2021-08,""Autriche"",""Hydraulique"",,";
"2021-09,""Autriche"",""Hydraulique"",,";
"2021-10,""Autriche"",""Hydraulique"",,";
"2021-11,""Autriche"",""Hydraulique"",,";
"2021-12,""Autriche"",""Hydraulique"",,";
"2022-01,""Autriche"",""Hydraulique"",,";
"2022-02,""Autriche"",""Hydraulique"",,";
"2022-03,""Autriche"",""Hydraulique"",,";
"2022-04,""Autriche"",""Hydraulique"",,";
"2022-05,""Autriche"",""Hydraulique"",,";
"2022-06,""Autriche"",""Hydraulique"",,";
"2022-07,""Autriche"",""Hydraulique"",,";
"2022-08,""Autriche"",""Hydraulique"",,";
"2022-09,""Autriche"",""Hydraulique"",,";
"2022-10,""Autriche"",""Hydraulique"",,";
"2022-11,""Autriche"",""Hydraulique"",,";
"2022-12,""Autriche"",""Hydraulique"",,";
"2023-01,""Autriche"",""Hydraulique"",,";
"2023-02,""Autriche"",""Hydraulique"",,";
"2023-03,""Autriche"",""Hydraulique"",,";
"2023-04,""Autriche"",""Hydraulique"",,";
"2023-05,""Autriche"",""Hydraulique"",,";
"2023-06,""Autriche"",""Hydraulique"",,";
"2023-07,""Autriche"",""Hydraulique"",,";
"2023-08,""Autriche"",""Hydraulique"",,";
"2023-09,""Autriche"",""Hydraulique"",,";
"2023-10,""Autriche"",""Hydraulique"",,";
"2023-11,""Autriche"",""Hydraulique"",,";
"2023-12,""Autriche"",""Hydraulique"",,";
"2024-01,""Autriche"",""Hydraulique"",,";
"2024-02,""Autriche"",""Hydraulique"",,";
"2024-03,""Autriche"",""Hydraulique"",,";
"2024-04,""Autriche"",""Hydraulique"",,";
"2024-05,""Autriche"",""Hydraulique"",,";
"2024-06,""Autriche"",""Hydraulique"",,";
"2024-07,""Autriche"",""Hydraulique"",,";
"2024-08,""Autriche"",""Hydraulique"",,";
"2024-09,""Autriche"",""Hydraulique"",,";
"2024-10,""Autriche"",""Hydraulique"",,";
"2024-11,""Autriche"",""Hydraulique"",,";
"2024-12,""Autriche"",""Hydraulique"",,";
"2025-01,""Autriche"",""Hydraulique"",,";
"2025-02,""Autriche"",""Hydraulique"",,";
"2025-03,""Autriche"",""Hydraulique"",,";
"2025-04,""Autriche"",""Hydraulique"",,";
"2025-05,""Autriche"",""Hydraulique"",,";
"2025-06,""Autriche"",""Hydraulique"",,";
"2025-07,""Autriche"",""Hydraulique"",,";
"2025-08,""Autriche"",""Hydraulique"",,";
"2025-09,""Autriche"",""Hydraulique"",,";
"2025-10,""Autriche"",""Hydraulique"",,";
"2025-11,""Autriche"",""Hydraulique"",,";
"2016-01,""Autriche"",""Fioul"",,";
"2016-02,""Autriche"",""Fioul"",,";
"2016-03,""Autriche"",""Fioul"",,";
"2016-04,""Autriche"",""Fioul"",,";
"2016-05,""Autriche"",""Fioul"",,";
"2016-06,""Autriche"",""Fioul"",,";
"2016-07,""Autriche"",""Fioul"",,";
"2016-08,""Autriche"",""Fioul"",,";
"2016-09,""Autriche"",""Fioul"",,";
"2016-10,""Autriche"",""Fioul"",,";
"2016-11,""Autriche"",""Fioul"",,";
"2016-12,""Autriche"",""Fioul"",,";
"2017-01,""Autriche"",""Fioul"",,";
"2017-02,""Autriche"",""Fioul"",,";
"2017-03,""Autriche"",""Fioul"",,";
"2017-04,""Autriche"",""Fioul"",,";
"2017-05,""Autriche"",""Fioul"",,";
"2017-06,""Autriche"",""Fioul"",,";
"2017-07,""Autriche"",""Fioul"",,";
"2017-08,""Autriche"",""Fioul"",,";
"2017-09,""Autriche"",""Fioul"",,";
"2017-10,""Autriche"",""Fioul"",,";
"2017-11,""Autriche"",""Fioul"",,";
"2017-12,""Autriche"",""Fioul"",,";
"2018-01,""Autriche"",""Fioul"",,";
"2018-02,""Autriche"",""Fioul"",,";
"2018-03,""Autriche"",""Fioul"",,";
"2018-04,""Autriche"",""Fioul"",,";
"2018-05,""Autriche"",""Fioul"",,";
"2018-06,""Autriche"",""Fioul"",,";
"2018-07,""Autriche"",""Fioul"",,";
"2018-08,""Autriche"",""Fioul"",,";
"2018-09,""Autriche"",""Fioul"",,";
"2018-10,""Autriche"",""Fioul"",,";
"2018-11,""Autriche"",""Fioul"",,";
"2018-12,""Autriche"",""Fioul"",,";
"2019-01,""Autriche"",""Fioul"",,";
"2019-02,""Autriche"",""Fioul"",,";
"2019-03,""Autriche"",""Fioul"",,";
"2019-04,""Autriche"",""Fioul"",,";
"2019-05,""Autriche"",""Fioul"",,";
"2019-06,""Autriche"",""Fioul"",,";
"2019-07,""Autriche"",""Fioul"",,";
"2019-08,""Autriche"",""Fioul"",,";
"2019-09,""Autriche"",""Fioul"",,";
"2019-10,""Autriche"",""Fioul"",,";
"2019-11,""Autriche"",""Fioul"",,";
"2019-12,""Autriche"",""Fioul"",,";
"2020-01,""Autriche"",""Fioul"",,";
"2020-02,""Autriche"",""Fioul"",,";
"2020-03,""Autriche"",""Fioul"",,";
"2020-04,""Autriche"",""Fioul"",,";
"2020-05,""Autriche"",""Fioul"",,";
"2020-06,""Autriche"",""Fioul"",,";
"2020-07,""Autriche"",""Fioul"",,";
"2020-08,""Autriche"",""Fioul"",,";
"2020-09,""Autriche"",""Fioul"",,";
"2020-10,""Autriche"",""Fioul"",,";
"2020-11,""Autriche"",""Fioul"",,";
"2020-12,""Autriche"",""Fioul"",,";
"2021-01,""Autriche"",""Fioul"",,";
"2021-02,""Autriche"",""Fioul"",,";
"2021-03,""Autriche"",""Fioul"",,";
"2021-04,""Autriche"",""Fioul"",,";
"2021-05,""Autriche"",""Fioul"",,";
"2021-06,""Autriche"",""Fioul"",,";
"2021-07,""Autriche"",""Fioul"",,";
"2021-08,""Autriche"",""Fioul"",,";
"2021-09,""Autriche"",""Fioul"",,";
"2021-10,""Autriche"",""Fioul"",,";
"2021-11,""Autriche"",""Fioul"",,";
"2021-12,""Autriche"",""Fioul"",,";
"2022-01,""Autriche"",""Fioul"",,";
"2022-02,""Autriche"",""Fioul"",,";
"2022-03,""Autriche"",""Fioul"",,";
"2022-04,""Autriche"",""Fioul"",,";
"2022-05,""Autriche"",""Fioul"",,";
"2022-06,""Autriche"",""Fioul"",,";
"2022-07,""Autriche"",""Fioul"",,";
"2022-08,""Autriche"",""Fioul"",,";
"2022-09,""Autriche"",""Fioul"",,";
"2022-10,""Autriche"",""Fioul"",,";
"2022-11,""Autriche"",""Fioul"",,";
"2022-12,""Autriche"",""Fioul"",,";
"2023-01,""Autriche"",""Fioul"",,";
"2023-02,""Autriche"",""Fioul"",,";
"2023-03,""Autriche"",""Fioul"",,";
"2023-04,""Autriche"",""Fioul"",,";
"2023-05,""Autriche"",""Fioul"",,";
"2023-06,""Autriche"",""Fioul"",,";
"2023-07,""Autriche"",""Fioul"",,";
"2023-08,""Autriche"",""Fioul"",,";
"2023-09,""Autriche"",""Fioul"",,";
"2023-10,""Autriche"",""Fioul"",,";
"2023-11,""Autriche"",""Fioul"",,";
"2023-12,""Autriche"",""Fioul"",,";
"2024-01,""Autriche"",""Fioul"",,";
"2024-02,""Autriche"",""Fioul"",,";
"2024-03,""Autriche"",""Fioul"",,";
"2024-04,""Autriche"",""Fioul"",,";
"2024-05,""Autriche"",""Fioul"",,";
"2024-06,""Autriche"",""Fioul"",,";
"2024-07,""Autriche"",""Fioul"",,";
"2024-08,""Autriche"",""Fioul"",,";
"2024-09,""Autriche"",""Fioul"",,";
"2024-10,""Autriche"",""Fioul"",,";
"2024-11,""Autriche"",""Fioul"",,";
"2024-12,""Autriche"",""Fioul"",,";
"2025-01,""Autriche"",""Fioul"",,";
"2025-02,""Autriche"",""Fioul"",,";
"2025-03,""Autriche"",""Fioul"",,";
"2025-04,""Autriche"",""Fioul"",,";
"2025-05,""Autriche"",""Fioul"",,";
"2025-06,""Autriche"",""Fioul"",,";
"2025-07,""Autriche"",""Fioul"",,";
"2025-08,""Autriche"",""Fioul"",,";
"2025-09,""Autriche"",""Fioul"",,";
"2025-10,""Autriche"",""Fioul"",,";
"2025-11,""Autriche"",""Fioul"",,";
"2016-01,""Autriche"",""Gaz"",0,530372271";
"2016-02,""Autriche"",""Gaz"",0,430666617";
"2016-03,""Autriche"",""Gaz"",0,3381239775";
"2016-04,""Autriche"",""Gaz"",0,2210225865";
"2016-05,""Autriche"",""Gaz"",0,529449375";
"2016-06,""Autriche"",""Gaz"",0,32096214";
"2016-07,""Autriche"",""Gaz"",0,318980715";
"2016-08,""Autriche"",""Gaz"",0,177841485";
"2016-09,""Autriche"",""Gaz"",0,203461506";
"2016-10,""Autriche"",""Gaz"",0,3525838995";
"2016-11,""Autriche"",""Gaz"",0,533975289";
"2016-12,""Autriche"",""Gaz"",0,67641543";
"2017-01,""Autriche"",""Gaz"",0,965471451";
"2017-02,""Autriche"",""Gaz"",0,6634595205";
"2017-03,""Autriche"",""Gaz"",0,404517897";
"2017-04,""Autriche"",""Gaz"",0,233050641";
"2017-05,""Autriche"",""Gaz"",0,62635128";
"2017-06,""Autriche"",""Gaz"",0,177368553";
"2017-07,""Autriche"",""Gaz"",0,156225813";
"2017-08,""Autriche"",""Gaz"",0,1482959805";
"2017-09,""Autriche"",""Gaz"",0,1690841085";
"2017-10,""Autriche"",""Gaz"",0,324738723";
"2017-11,""Autriche"",""Gaz"",0,494148255";
"2017-12,""Autriche"",""Gaz"",0,432312135";
"2018-01,""Autriche"",""Gaz"",0,498418476";
"2018-02,""Autriche"",""Gaz"",0,538618827";
"2018-03,""Autriche"",""Gaz"",0,410316708";
"2018-04,""Autriche"",""Gaz"",0,105189003";
"2018-05,""Autriche"",""Gaz"",0,47957184";
"2018-06,""Autriche"",""Gaz"",0,830465025";
"2018-07,""Autriche"",""Gaz"",0,941143815";
"2018-08,""Autriche"",""Gaz"",0,1417475775";
"2018-09,""Autriche"",""Gaz"",0,208614951";
"2018-10,""Autriche"",""Gaz"",0,3174921015";
"2018-11,""Autriche"",""Gaz"",0,5042998065";
"2018-12,""Autriche"",""Gaz"",0,6683886795";
"2019-01,""Autriche"",""Gaz"",0,684611265";
"2019-02,""Autriche"",""Gaz"",0,5413130865";
"2019-03,""Autriche"",""Gaz"",0,2895801525";
"2019-04,""Autriche"",""Gaz"",0,2294668065";
"2019-05,""Autriche"",""Gaz"",0,342238425";
"2019-06,""Autriche"",""Gaz"",0,78264504";
"2019-07,""Autriche"",""Gaz"",0,2138061105";
"2019-08,""Autriche"",""Gaz"",0,306319779";
"2019-09,""Autriche"",""Gaz"",0,403485468";
"2019-10,""Autriche"",""Gaz"",0,537186372";
"2019-11,""Autriche"",""Gaz"",0,552038751";
"2019-12,""Autriche"",""Gaz"",0,5516420745";
"2020-01,""Autriche"",""Gaz"",0,793241901";
"2020-02,""Autriche"",""Gaz"",0,4327403925";
"2020-03,""Autriche"",""Gaz"",0,4112203335";
"2020-04,""Autriche"",""Gaz"",0,17889636";
"2020-05,""Autriche"",""Gaz"",0,368376705";
"2020-06,""Autriche"",""Gaz"",0,40676241000001";
"2020-07,""Autriche"",""Gaz"",0,192242421";
"2020-08,""Autriche"",""Gaz"",0,174672162";
"2020-09,""Autriche"",""Gaz"",0,1723266855";
"2020-10,""Autriche"",""Gaz"",0,350563194";
"2020-11,""Autriche"",""Gaz"",0,515417406";
"2020-12,""Autriche"",""Gaz"",0,6406879665";
"2021-01,""Autriche"",""Gaz"",0,6337043025";
"2021-02,""Autriche"",""Gaz"",0,499617249";
"2021-03,""Autriche"",""Gaz"",0,480516486";
"2021-04,""Autriche"",""Gaz"",0,370109919";
"2021-05,""Autriche"",""Gaz"",0,117518208";
"2021-06,""Autriche"",""Gaz"",0,33460287";
"2021-07,""Autriche"",""Gaz"",0,33716589";
"2021-08,""Autriche"",""Gaz"",0,246637605";
"2021-09,""Autriche"",""Gaz"",0,813745365";
"2021-10,""Autriche"",""Gaz"",0,405784095";
"2021-11,""Autriche"",""Gaz"",0,723798588";
"2021-12,""Autriche"",""Gaz"",0,6832327065";
"2022-01,""Autriche"",""Gaz"",0,6868278075";
"2022-02,""Autriche"",""Gaz"",0,550740015";
"2022-03,""Autriche"",""Gaz"",0,651872382";
"2022-04,""Autriche"",""Gaz"",0,319016907";
"2022-05,""Autriche"",""Gaz"",0,2454072945";
"2022-06,""Autriche"",""Gaz"",0,55463805";
"2022-07,""Autriche"",""Gaz"",0,86742741";
"2022-08,""Autriche"",""Gaz"",0,82546644000001";
"2022-09,""Autriche"",""Gaz"",0,31496784";
"2022-10,""Autriche"",""Gaz"",0,3375222855";
"2022-11,""Autriche"",""Gaz"",0,52472919";
"2022-12,""Autriche"",""Gaz"",0,558653796";
"2023-01,""Autriche"",""Gaz"",0,45295593";
"2023-02,""Autriche"",""Gaz"",0,4722041145";
"2023-03,""Autriche"",""Gaz"",0,3474738675";
"2023-04,""Autriche"",""Gaz"",0,2735080335";
"2023-05,""Autriche"",""Gaz"",0,108763137";
"2023-06,""Autriche"",""Gaz"",0,12963";
"2023-07,""Autriche"",""Gaz"",0,53772351000003";
"2023-08,""Autriche"",""Gaz"",0,137968515";
"2023-09,""Autriche"",""Gaz"",0,1244769465";
"2023-10,""Autriche"",""Gaz"",0,1989356355";
"2023-11,""Autriche"",""Gaz"",0,332100054";
"2023-12,""Autriche"",""Gaz"",0,416326842";
"2024-01,""Autriche"",""Gaz"",0,5257910685";
"2024-02,""Autriche"",""Gaz"",0,279252252";
"2024-03,""Autriche"",""Gaz"",0,2144358165";
"2024-04,""Autriche"",""Gaz"",0,89573808";
"2024-05,""Autriche"",""Gaz"",0,51356535000001";
"2024-06,""Autriche"",""Gaz"",0,16051151999999";
"2024-07,""Autriche"",""Gaz"",0,71655810000001";
"2024-08,""Autriche"",""Gaz"",0,34432338";
"2024-09,""Autriche"",""Gaz"",0,386460525";
"2024-10,""Autriche"",""Gaz"",0,1755144525";
"2024-11,""Autriche"",""Gaz"",0,646217469";
"2024-12,""Autriche"",""Gaz"",0,6429671925";
"2025-01,""Autriche"",""Gaz"",0,7022683935";
"2025-02,""Autriche"",""Gaz"",0,612188028";
"2025-03,""Autriche"",""Gaz"",0,385030245";
"2025-04,""Autriche"",""Gaz"",0,2039919885";
"2025-05,""Autriche"",""Gaz"",0,114190545";
"2025-06,""Autriche"",""Gaz"",0,137910225";
"2025-07,""Autriche"",""Gaz"",0,21429709499999";
"2025-08,""Autriche"",""Gaz"",0,35776575000001";
"2025-09,""Autriche"",""Gaz"",0,5226264";
"2025-10,""Autriche"",""Gaz"",0,307959903";
"2025-11,""Autriche"",""Gaz"",0,340720449";
"2016-01,""Autriche"",""Charbon"",0,205905888";
"2016-02,""Autriche"",""Charbon"",0,1355165595";
"2016-03,""Autriche"",""Charbon"",0,1565936775";
